IP,TimeStamp,URL,Status
10.130.2.1,2018-01-29 20:27:30,GET /home.php HTTP/1.1,302
10.130.2.1,2017-12-20 17:21:38,GET /submit.php?id=78 HTTP/1.1,401
10.130.2.1,2017-11-30 16:38:05,GET /contestsubmission.php?id=16&show=utshab_1603022 HTTP/1.1,401
10.131.0.1,2017-11-30 18:00:25,GET /setproblem.php HTTP/1.1,400
10.130.2.1,2017-11-30 13:03:13,GET /js/jquery.min.js HTTP/1.1,206
10.129.2.1,2017-11-16 15:51:03,GET /css/font-awesome.min.css HTTP/1.1,304
10.130.2.1,2017-11-29 15:41:55,GET /edit.php?name=bala HTTP/1.1,403
10.129.2.1,2017-11-12 11:18:54,GET /allsubmission.php HTTP/1.1,200
10.129.2.1,2017-11-13 13:03:26,GET /description.php?id=77 HTTP/1.1,200
10.128.2.1,2017-11-25 21:32:55,GET /allsubmission.php?page=2 HTTP/1.1,401
10.131.0.1,2017-11-30 14:27:52,GET /contestproblem.php?name=ncpc_ruet HTTP/1.1,401
10.129.2.1,2017-11-26 22:12:04,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,401
10.129.2.1,2017-11-29 18:40:27,GET /submit.php?id=78 HTTP/1.1,403
10.129.2.1,2017-11-30 17:16:13,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.0.1,2017-11-30 15:06:59,GET /archive.php HTTP/1.1,200
10.130.2.1,2017-11-16 15:32:29,GET / HTTP/1.1,302
10.130.2.1,2017-11-08 15:56:23,GET / HTTP/1.1,302
10.131.2.1,2017-11-30 16:23:43,GET /details.php HTTP/1.0,401
10.129.2.1,2017-12-01 15:01:48,GET /details.php?id=44 HTTP/1.1,200
10.131.0.1,2017-12-02 19:28:58,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.128.2.1,2017-11-16 15:29:08,GET /allsubmission.php HTTP/1.1,200
10.129.2.1,2017-11-09 06:35:25,GET /img/ruet.png HTTP/1.1,200
10.130.2.1,2017-11-30 06:33:42,GET /details.php?id=42 HTTP/1.1,401
10.128.2.1,2018-01-29 20:23:43,GET /login.php HTTP/1.1,200
10.130.2.1,2017-12-01 07:04:32,GET /css/normalize.css HTTP/1.1,304
10.131.0.1,2017-12-01 18:07:22,GET /profile.php?user=utshab_1603022 HTTP/1.1,400
10.128.2.1,2017-11-30 17:00:48,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304
10.128.2.1,2017-12-12 17:48:01,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1,2017-11-17 05:17:55,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.131.2.1,2017-11-30 20:08:33,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,2017-11-30 15:27:24,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2018-01-29 20:26:58,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,2017-11-30 15:27:01,GET /details.php?id=39 HTTP/1.1,401
10.131.2.1,2017-11-30 13:07:16,GET /archive.php HTTP/1.1,200
10.131.2.1,2017-11-30 20:57:01,GET /contestsubmission.php?id=4 HTTP/1.1,400
10.131.2.1,2017-11-30 18:40:44,GET /setproblem.php HTTP/1.1,200
10.129.2.1,2017-11-23 07:22:17,GET /description.php?name=RUET HTTP/1.1,200
10.131.2.1,2017-11-29 17:48:50,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1,2017-12-13 14:20:19,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,2017-12-15 17:06:48,GET /profile.php?user=Shawon HTTP/1.1,403
10.128.2.1,2017-12-15 19:15:21,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,400
10.131.0.1,2017-11-30 18:19:00,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,400
10.129.2.1,2017-11-30 16:13:33,GET /compiler.php HTTP/1.1,400
10.131.0.1,2017-11-12 12:59:04,GET /img/ruet.png HTTP/1.1,400
10.131.2.1,2017-11-12 12:39:25,GET /details.php?id=41 HTTP/1.1,401
10.128.2.1,2017-11-30 15:27:09,GET /submit.php?id=64 HTTP/1.1,403
10.131.2.1,2017-11-12 11:17:19,GET /robots.txt HTTP/1.1,404
10.131.0.1,2017-12-01 22:21:59,GET /details.php?id=9 HTTP/1.1,403
10.128.2.1,2017-11-29 13:49:34,GET /compiler.php HTTP/1.1,200
10.129.2.1,2017-11-17 16:07:42,POST /process.php HTTP/1.1,302
10.130.2.1,2017-11-30 08:47:03,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-19 20:59:51,GET /description.php?id=58 HTTP/1.1,401
10.128.2.1,2017-11-29 16:21:44,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1,2017-11-16 16:12:16,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.131.0.1,2018-01-29 20:27:42,GET /home.php HTTP/1.1,302
10.130.2.1,2018-01-29 20:21:56,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-30 17:24:03,GET /standings.php?id=16 HTTP/1.1,302
10.129.2.1,2018-01-29 20:19:14,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,403
10.130.2.1,2017-11-13 14:51:34,GET /robots.txt HTTP/1.1,404
10.129.2.1,2017-11-25 15:29:24,GET /js/vendor/moment.min.js HTTP/1.1,304
10.128.2.1,2017-11-25 15:57:16,POST /compile.php HTTP/1.1,200
10.128.2.1,2017-11-30 15:30:50,GET /details.php?id=41 HTTP/1.1,200
10.131.0.1,2017-12-14 20:05:50,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1,2017-11-23 08:36:42,GET /description.php?name=The%20Triangle HTTP/1.1,401
10.131.0.1,2017-11-30 15:43:57,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,2017-12-03 14:44:03,GET /details.php?id=3 HTTP/1.1,400
10.131.0.1,2017-12-01 06:52:11,GET /allsubmission.php?name=mahadi HTTP/1.1,403
10.131.0.1,2017-12-14 00:00:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,2017-11-30 16:35:34,GET /home.php HTTP/1.1,200
10.128.2.1,2017-11-29 16:44:41,POST /home.php HTTP/1.1,400
10.128.2.1,2017-12-15 08:54:52,GET /showcode.php?id=280&nm=shawon HTTP/1.1,401
10.131.0.1,2017-12-15 17:07:23,GET /css/font-awesome.min.css HTTP/1.1,403
10.131.0.1,2017-11-17 04:34:09,GET /home.php HTTP/1.1,302
10.131.2.1,2017-11-30 15:42:42,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,2017-11-25 17:27:57,GET /profile.php?user=moshiur_cse15 HTTP/1.1,400
10.131.0.1,2017-11-30 13:06:53,GET /img/ruet.png HTTP/1.1,403
10.131.0.1,2017-11-25 18:17:47,GET /showcode.php?id=193&nm=shawon HTTP/1.1,403
10.131.0.1,2018-01-29 20:23:23,GET /profile.php HTTP/1.0,403
10.129.2.1,2017-11-30 12:11:04,GET /css/style.css HTTP/1.1,200
10.130.2.1,2017-12-19 18:03:32,GET /fonts/fontawesome-webfont.eot?v=4.6.3 HTTP/1.1,403
10.129.2.1,2018-01-18 16:59:15,GET /profile.php?user=bala HTTP/1.1,403
10.131.0.1,2018-01-29 20:27:52,GET /login.php HTTP/1.1,200
10.131.0.1,2018-01-29 20:20:56,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 07:26:10,GET /js/chart.min.js HTTP/1.1,403
10.131.0.1,2017-11-16 15:31:42,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1,2017-11-30 16:47:56,GET /details.php?id=43 HTTP/1.1,403
10.128.2.1,2017-12-18 19:03:35,GET /details.php?id=46 HTTP/1.1,400
10.128.2.1,2017-11-30 15:45:55,GET /showcode.php?id=281&nm=shawon HTTP/1.1,401
10.128.2.1,2017-11-17 05:53:36,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1,2017-11-30 16:30:33,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,2017-11-16 15:31:44,GET /edit.php?name=Tazbinur%20Rahaman HTTP/1.1,403
10.129.2.1,2017-11-08 18:44:45,GET /css/main.css HTTP/1.1,200
10.128.2.1,2017-11-23 07:26:06,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,2017-11-30 17:42:05,GET /profile.php?user=superman100 HTTP/1.1,403
10.131.0.1,2017-12-03 14:41:59,GET /submit.php?id=67 HTTP/1.1,400
10.129.2.1,2017-11-30 14:43:11,GET /details.php?id=37 HTTP/1.1,403
10.131.2.1,2017-12-15 08:47:57,GET /showcode.php?id=289&nm=Rakib_1603065 HTTP/1.1,403
10.130.2.1,2017-11-30 15:20:12,GET /showcode.php?id=282&nm=ashadullah HTTP/1.1,401
10.131.2.1,2017-11-30 06:33:42,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,2017-11-22 10:03:50,GET /favicon.ico HTTP/1.1,404
10.131.2.1,2017-12-01 04:12:09,GET /archive.php HTTP/1.1,200
10.128.2.1,2018-01-16 07:21:23,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,200
10.131.2.1,2017-11-16 22:25:04,GET / HTTP/1.1,302
10.130.2.1,2018-01-29 20:23:27,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-17 04:35:27,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,403
10.129.2.1,2017-11-30 16:35:22,GET /submit.php?id=58 HTTP/1.1,401
10.131.0.1,2018-01-29 20:24:56,POST /compile.php HTTP/1.1,200
10.129.2.1,2017-12-03 14:43:39,GET /profile.php?user=zerocool HTTP/1.1,200
10.128.2.1,2017-11-30 12:59:27,GET /contestsubmit.php?id=45 HTTP/1.1,403
10.131.0.1,2017-11-29 18:40:18,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1,2018-01-29 20:26:31,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 17:57:36,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,403
10.130.2.1,2017-12-01 06:54:41,GET /description.php?name=Matrix%20For%20My%20Valentine HTTP/1.1,403
10.128.2.1,2017-11-13 14:51:34,GET / HTTP/1.1,302
10.128.2.1,2017-11-30 06:34:07,GET /submit.php?id=63 HTTP/1.1,403
10.131.2.1,2017-12-01 14:59:56,GET /profile.php?user=Shawon HTTP/1.1,403
10.129.2.1,2017-11-23 13:53:15,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,200
10.131.2.1,2017-12-23 08:16:00,GET /contestsubmit.php?id=45 HTTP/1.1,400
10.131.2.1,2017-12-01 15:32:58,GET / HTTP/1.1,302
10.129.2.1,2017-12-18 19:02:20,GET /contestsubmit.php?id=44 HTTP/1.1,400
10.131.0.1,2017-12-23 04:56:03,GET /css/main.css HTTP/1.1,200
10.129.2.1,2017-12-01 18:06:36,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,2017-11-13 17:59:19,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 15:30:12,GET /profile.php?user=emrul_mu HTTP/1.1,403
10.131.2.1,2017-12-02 16:46:44,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,2017-12-01 08:17:34,GET /contestproblem.php?name=ROJ%20Testing%20Contest%201 HTTP/1.1,401
10.131.2.1,2017-11-09 22:16:22,GET / HTTP/1.1,302
10.131.0.1,2017-12-14 20:06:23,POST /process.php HTTP/1.1,302
10.128.2.1,2017-11-09 14:36:43,GET /profile.php?user=ashadullah HTTP/1.1,401
10.131.0.1,2017-11-12 12:57:37,POST /contestproblem.php HTTP/1.1,401
10.128.2.1,2017-12-15 08:55:20,GET /contest.php HTTP/1.1,200
10.131.2.1,2017-11-30 15:14:51,POST /contestsubmission.php HTTP/1.1,200
10.128.2.1,2017-11-25 11:11:16,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,2018-01-29 20:26:56,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,403
10.128.2.1,2018-01-17 00:06:54,GET / HTTP/1.1,302
10.131.2.1,2017-12-14 20:14:38,GET /profile.php?user=ashadullah HTTP/1.1,403
10.128.2.1,2017-12-02 16:44:57,GET /contestsubmission.php?id=14&show=bruce HTTP/1.1,401
10.128.2.1,2017-11-30 15:00:54,GET /css/font-awesome.min.css HTTP/1.1,200
10.129.2.1,2017-11-25 11:16:47,GET /description.php?id=72 HTTP/1.1,403
10.131.2.1,2017-11-30 15:27:21,GET /details.php?id=34 HTTP/1.1,401
10.128.2.1,2017-12-18 19:03:06,GET /setcontestproblem.php HTTP/1.1,400
10.130.2.1,2017-11-30 19:21:47,POST /process.php HTTP/1.1,302
10.130.2.1,2018-01-29 20:26:51,GET /home.php HTTP/1.1,302
10.130.2.1,2017-12-19 11:26:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,2017-11-16 15:51:04,GET /css/bootstrap.min.css HTTP/1.1,304
10.130.2.1,2017-12-13 13:27:27,GET /profile.php?user=mkarzymat HTTP/1.1,200
10.131.2.1,2017-11-24 08:29:54,GET /profile.php?user=Goni HTTP/1.1,403
10.128.2.1,2017-11-30 18:48:48,GET /archive.php HTTP/1.1,200
10.131.0.1,2017-11-29 16:21:42,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-09 10:43:15,GET / HTTP/1.1,302
10.130.2.1,2017-12-15 17:07:14,GET /login.php?value=fail HTTP/1.1,400
10.130.2.1,2018-01-29 20:18:44,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-30 17:22:36,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 15:36:50,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200
10.131.2.1,2017-11-30 13:06:32,GET /profile.php?user=Tazbinur%20Rahaman HTTP/1.1,400
10.130.2.1,2017-11-11 19:40:35,GET /description.php?id=77 HTTP/1.1,200
10.128.2.1,2017-12-16 16:21:38,GET /action.php HTTP/1.0,302
10.128.2.1,2017-11-30 15:21:02,GET /favicon.ico HTTP/1.1,404
10.129.2.1,2017-11-30 20:07:59,GET /standings.php HTTP/1.0,302
10.128.2.1,2017-11-30 15:56:00,GET /details.php?id=43 HTTP/1.1,200
10.128.2.1,2017-11-23 18:45:47,GET /details.php?id=9 HTTP/1.1,403
10.131.2.1,2017-11-30 20:11:15,GET /fonts/glyphicons-halflings-regular.woff HTTP/1.1,400
10.130.2.1,2017-11-17 15:12:16,GET /css/style.css HTTP/1.1,200
10.130.2.1,2017-11-30 16:35:34,GET /standings.php?id=16 HTTP/1.1,200
10.130.2.1,2017-12-17 09:05:37,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,400
10.131.0.1,2017-11-30 12:47:45,GET /css/style.css HTTP/1.1,401
10.128.2.1,2017-11-30 17:14:32,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,403
10.130.2.1,2017-11-30 16:04:09,GET /contestsubmit.php?id=45 HTTP/1.1,200
10.128.2.1,2017-11-30 15:22:50,GET /standings.php?id=16 HTTP/1.1,200
10.129.2.1,2017-11-12 13:13:26,GET /home.php HTTP/1.1,200
10.130.2.1,2017-12-14 09:39:35,GET /home.php HTTP/1.1,302
10.129.2.1,2017-11-30 12:10:50,GET /details.php HTTP/1.0,401
10.128.2.1,2017-12-01 18:10:52,GET /login.php?value=fail HTTP/1.1,200
10.129.2.1,2017-11-18 08:11:56,GET /index.php HTTP/1.1,400
10.129.2.1,2017-11-29 15:05:35,GET /contestshowcode.php?id=339&nm=shawon&cn=13 HTTP/1.1,400
10.128.2.1,2017-12-02 19:18:21,GET /login.php HTTP/1.1,200
10.130.2.1,2017-12-14 04:53:38,POST /process.php HTTP/1.1,302
10.128.2.1,2017-11-30 12:50:21,GET /js/vendor/moment.min.js HTTP/1.1,200
10.128.2.1,2017-11-24 06:26:37,GET /djquery/jquery-1.8.3.min.js HTTP/1.1,403
10.130.2.1,2017-12-12 13:30:46,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,403
10.131.2.1,2018-01-29 20:21:53,GET /details.php?id=33 HTTP/1.1,403
10.129.2.1,2017-11-30 12:43:02,GET /css/main.css HTTP/1.1,200
10.130.2.1,2017-12-13 11:53:25,GET /home.php HTTP/1.1,200
10.131.0.1,2017-11-30 12:25:21,GET /submit.php?id=58 HTTP/1.1,400
10.128.2.1,2017-11-30 15:49:52,GET /submit.php?id=55 HTTP/1.1,400
10.130.2.1,2017-12-18 19:02:04,GET /archive.php?page=2 HTTP/1.1,200
10.128.2.1,2017-11-30 16:49:30,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-12 11:36:29,GET / HTTP/1.1,302
10.130.2.1,2017-11-09 19:53:41,GET / HTTP/1.1,302
10.130.2.1,2017-11-08 05:01:24,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 18:50:32,GET /description.php?id=76 HTTP/1.1,200
10.131.0.1,2017-11-30 17:02:16,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,2017-11-30 15:06:55,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 14:27:44,POST /home.php HTTP/1.1,403
10.129.2.1,2017-11-11 21:45:54,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-23 18:39:57,GET /details.php?id=41 HTTP/1.1,400
10.129.2.1,2017-11-30 17:06:53,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,403
10.131.2.1,2017-11-30 15:12:19,GET /img/ruet.png HTTP/1.1,403
10.128.2.1,2017-11-29 16:44:43,GET /contestproblem.php?name=RUET%20CSE%20Contest%203 HTTP/1.1,403
10.130.2.1,2017-11-16 15:51:03,GET /css/bootstrap.min.css HTTP/1.1,304
10.131.0.1,2017-11-30 14:56:41,GET /details.php?name=Chessboard&cod=7 HTTP/1.1,400
10.130.2.1,2017-11-30 15:28:27,GET /description.php?id=55 HTTP/1.1,403
10.131.0.1,2017-12-18 19:04:50,GET /edit.php?name=Shawon14012 HTTP/1.1,200
10.129.2.1,2017-11-30 15:06:56,GET /css/style.css HTTP/1.1,200
10.131.2.1,2017-11-29 16:22:41,GET /archive.php HTTP/1.0,403
10.129.2.1,2017-11-30 17:17:17,POST /process.php HTTP/1.1,403
10.130.2.1,2017-12-01 06:52:07,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 16:20:57,GET /contestproblem.php?name=ncpc%202016 HTTP/1.1,400
10.131.2.1,2017-11-25 21:42:29,GET / HTTP/1.0,400
10.131.0.1,2017-11-29 18:23:18,GET /home.php HTTP/1.1,200
10.129.2.1,2017-11-12 22:44:55,GET /login.php HTTP/1.1,200
10.128.2.1,2017-12-17 16:38:36,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1,2017-11-29 18:27:43,GET /profile.php?user=shawon HTTP/1.1,400
10.131.2.1,2017-11-30 18:42:48,GET /submit.php HTTP/1.0,400
10.129.2.1,2017-12-01 22:08:47,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1,2017-11-30 15:09:43,GET /css/font-awesome.min.css HTTP/1.1,403
10.131.0.1,2017-11-30 17:07:26,GET /profile.php?user=wbreturn HTTP/1.1,400
10.129.2.1,2017-12-01 16:51:06,GET /edit.php?name=shawon HTTP/1.1,400
10.131.0.1,2017-12-02 16:45:57,GET /standings.php?id=3 HTTP/1.1,401
10.130.2.1,2017-11-24 13:35:43,GET / HTTP/1.1,302
10.129.2.1,2017-11-30 12:18:40,GET /countdown.php HTTP/1.0,400
10.130.2.1,2017-12-01 06:24:24,GET /description.php?id=67 HTTP/1.1,400
10.128.2.1,2018-01-29 20:20:23,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-14 11:20:01,GET /sign.php HTTP/1.1,200
10.128.2.1,2017-11-30 12:33:48,GET /css/normalize.css HTTP/1.1,200
10.128.2.1,2017-11-08 20:59:34,POST /contestproblem.php HTTP/1.1,403
10.129.2.1,2017-11-30 12:37:09,GET /archive.php?page=2 HTTP/1.1,400
10.131.0.1,2017-11-30 21:00:08,GET /contestsubmit.php?id=44 HTTP/1.1,401
10.129.2.1,2017-11-09 14:35:00,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,2017-11-11 19:33:14,GET /details.php?id=37 HTTP/1.1,400
10.129.2.1,2017-11-25 21:42:14,POST /contestsubmission.php HTTP/1.1,200
10.129.2.1,2017-11-29 17:54:43,POST /home.php HTTP/1.1,403
10.130.2.1,2017-11-16 15:32:35,GET /sign.php HTTP/1.1,200
10.128.2.1,2017-12-01 06:24:02,POST /process.php HTTP/1.1,302
10.131.2.1,2017-11-16 16:17:36,GET /css/main.css HTTP/1.1,304
10.130.2.1,2017-11-12 12:58:57,GET /home.php HTTP/1.1,200
10.130.2.1,2017-11-13 13:02:46,POST /process.php HTTP/1.1,302
10.128.2.1,2017-11-30 16:54:46,GET /profile.php?user=ksrsingh HTTP/1.1,401
10.131.0.1,2017-11-30 14:52:27,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-30 13:17:25,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,403
10.130.2.1,2017-11-17 20:29:42,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,400
10.128.2.1,2017-11-30 17:00:50,POST /process.php HTTP/1.1,302
10.131.0.1,2017-11-09 17:25:59,GET /setproblem.php HTTP/1.1,400
10.131.0.1,2017-11-30 14:26:05,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,2017-11-19 20:33:19,GET /robots.txt HTTP/1.1,404
10.129.2.1,2017-11-23 18:45:47,GET /home.php HTTP/1.1,200
10.128.2.1,2017-12-17 08:02:39,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-13 13:03:42,GET /allsubmission.php HTTP/1.1,200
10.131.0.1,2017-12-18 13:59:37,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1,2017-11-30 13:06:20,GET /js/chart.min.js HTTP/1.1,206
10.131.0.1,2017-12-20 08:16:31,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-11-16 20:29:51,GET /profile.php?user=xyz_xyz HTTP/1.1,401
10.129.2.1,2017-11-30 12:37:16,GET /contestsubmission.php?id=16&show=superman100 HTTP/1.1,400
10.130.2.1,2018-01-16 07:21:29,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,206
10.131.2.1,2017-11-24 12:44:54,GET /robots.txt HTTP/1.1,404
10.131.2.1,2018-01-29 20:22:01,GET /profile.php?user=uva HTTP/1.1,401
10.131.0.1,2017-11-30 12:26:09,GET /details.php?id=33 HTTP/1.1,200
10.131.0.1,2017-11-30 14:34:30,POST /process.php HTTP/1.1,302
10.129.2.1,2017-11-23 20:11:03,POST /compile.php HTTP/1.1,200
10.131.2.1,2017-11-12 00:48:37,GET /profile.php?user=bruce HTTP/1.1,400
10.128.2.1,2017-11-30 15:56:34,GET /allsubmission.php?name=moshiur_cse15 HTTP/1.1,400
10.130.2.1,2017-12-16 04:53:25,GET /announcement.php HTTP/1.1,401
10.131.0.1,2017-12-01 10:32:09,POST /contestproblem.php HTTP/1.1,401
10.131.2.1,2017-11-17 19:40:07,GET /profile.php?user=abufarhad HTTP/1.1,403
10.128.2.1,2017-12-20 15:44:29,GET /editcontest.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,400
10.131.0.1,2017-12-02 12:11:33,GET /home.php HTTP/1.1,200
10.131.2.1,2017-11-30 17:45:01,POST /process.php HTTP/1.1,302
10.131.0.1,2018-01-29 20:23:54,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,2017-11-17 13:27:58,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1,2018-01-29 20:24:32,GET /home.php HTTP/1.1,302
10.131.0.1,2017-12-01 19:01:26,GET /img/ruet.png HTTP/1.1,200
10.129.2.1,2017-11-30 12:59:24,GET /css/main.css HTTP/1.1,400
10.130.2.1,2017-11-30 17:14:42,GET /contestsubmission.php?id=13&page=2 HTTP/1.1,401
10.129.2.1,2017-11-13 23:38:36,GET / HTTP/1.1,302
10.128.2.1,2017-11-25 18:11:58,GET /setproblem.php HTTP/1.1,200
10.128.2.1,2017-11-30 16:16:30,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2017-11-30 15:03:33,GET /contestsubmission.php?id=13&show=AYSrizon HTTP/1.1,401
10.131.0.1,2017-12-14 09:23:38,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-14 15:16:40,GET /fonts/fontawesome-webfont.eot?v=4.6.3 HTTP/1.1,400
10.131.0.1,2017-11-26 19:53:44,GET /showcode.php?id=289&nm=Rakib_1603065 HTTP/1.1,400
10.129.2.1,2017-12-16 18:33:44,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,403
10.130.2.1,2018-01-29 20:18:24,GET /login.php HTTP/1.1,200
10.130.2.1,2017-12-01 06:11:35,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 16:09:40,GET /process.php HTTP/1.0,400
10.130.2.1,2017-11-29 17:24:03,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,2017-11-12 12:38:53,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.130.2.1,2017-11-25 15:28:36,GET /profile.php HTTP/1.0,401
10.128.2.1,2017-11-11 19:46:55,GET /profile.php?user=mahadi HTTP/1.1,400
10.131.0.1,2017-11-08 07:32:26,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-15 17:07:15,GET /djquery/jquery-1.8.3.min.js HTTP/1.1,403
10.128.2.1,2018-01-17 20:15:55,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,2017-11-30 12:59:53,GET /details.php?id=45 HTTP/1.1,401
10.131.0.1,2017-12-13 11:53:24,POST /process.php HTTP/1.1,302
10.131.2.1,2017-11-29 16:21:41,GET / HTTP/1.1,302
10.131.0.1,2017-11-21 20:07:55,GET /showcode.php?id=301&nm=Shawon14012 HTTP/1.1,403
10.131.2.1,2017-11-30 12:40:24,GET /details.php HTTP/1.0,401
10.131.2.1,2017-11-30 16:06:29,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,2017-11-30 16:50:21,POST /profile.php?user=shawon HTTP/1.1,400
10.131.2.1,2017-11-30 17:16:52,GET /details.php?id=42 HTTP/1.1,401
10.129.2.1,2017-12-16 15:24:14,GET /profile.php?user=toph HTTP/1.1,401
10.129.2.1,2017-11-30 13:06:29,GET /details.php?name=Magic%20Square&cod=13 HTTP/1.1,403
10.131.0.1,2017-11-30 16:12:24,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,2017-11-30 15:05:48,GET /css/bootstrap.min.css HTTP/1.1,403
10.131.2.1,2017-11-30 16:16:18,POST /profile.php?user=shawon HTTP/1.1,403
10.128.2.1,2017-11-30 18:50:35,GET /archive.php?page=2 HTTP/1.1,200
10.131.0.1,2017-11-11 12:19:14,GET /js/vendor/moment.min.js HTTP/1.1,304
